blockHash, blockNum, TimeOfArrival, parentBlockHash
1c5a2c1b-2aae-11ec-aa3a-7470fde47180, 1, 347.49553000000003 sec, GENESIS
1e628263-2aae-11ec-a2d5-7470fde47180, 2, 875.00066 sec, 1c5a2c1b-2aae-11ec-aa3a-7470fde47180
1e761c6d-2aae-11ec-9c0c-7470fde47180, 3, 1189.63184 sec, 1e628263-2aae-11ec-a2d5-7470fde47180
1e73ba08-2aae-11ec-ad3b-7470fde47180, 3, 1189.92339 sec, 1e628263-2aae-11ec-a2d5-7470fde47180
1e998d6c-2aae-11ec-9dc1-7470fde47180, 4, 2025.23181 sec, 1e761c6d-2aae-11ec-9c0c-7470fde47180
1ecc069d-2aae-11ec-b9e5-7470fde47180, 5, 2149.08111 sec, 1e998d6c-2aae-11ec-9dc1-7470fde47180
1edf1a57-2aae-11ec-ae32-7470fde47180, 6, 2713.87813 sec, 1ecc069d-2aae-11ec-b9e5-7470fde47180
1f1612d3-2aae-11ec-a485-7470fde47180, 7, 3080.91988 sec, 1edf1a57-2aae-11ec-ae32-7470fde47180
1f2da794-2aae-11ec-b2f1-7470fde47180, 8, 3549.54535 sec, 1f1612d3-2aae-11ec-a485-7470fde47180
1f4a44b9-2aae-11ec-9e73-7470fde47180, 9, 3937.83694 sec, 1f2da794-2aae-11ec-b2f1-7470fde47180
1f706982-2aae-11ec-98de-7470fde47180, 10, 4147.91725 sec, 1f4a44b9-2aae-11ec-9e73-7470fde47180
1f8aa344-2aae-11ec-912c-7470fde47180, 11, 4502.3895999999995 sec, 1f706982-2aae-11ec-98de-7470fde47180
1fb21ef3-2aae-11ec-a72c-7470fde47180, 12, 5830.274759999999 sec, 1f8aa344-2aae-11ec-912c-7470fde47180
1ff1a8c9-2aae-11ec-8407-7470fde47180, 13, 6219.03946 sec, 1fb21ef3-2aae-11ec-a72c-7470fde47180
2017cf20-2aae-11ec-a296-7470fde47180, 14, 7812.1355300000005 sec, 1ff1a8c9-2aae-11ec-8407-7470fde47180
20613b1e-2aae-11ec-b794-7470fde47180, 15, 9046.44913 sec, 2017cf20-2aae-11ec-a296-7470fde47180
20cfe2c8-2aae-11ec-a8f3-7470fde47180, 16, 9740.821880000001 sec, 20613b1e-2aae-11ec-b794-7470fde47180
211014a0-2aae-11ec-810d-7470fde47180, 17, 10691.11764 sec, 20cfe2c8-2aae-11ec-a8f3-7470fde47180
211531e6-2aae-11ec-a3a7-7470fde47180, 17, 10691.193529999999 sec, 20cfe2c8-2aae-11ec-a8f3-7470fde47180
213db9f9-2aae-11ec-804f-7470fde47180, 18, 11004.387349999999 sec, 211014a0-2aae-11ec-810d-7470fde47180
2166638a-2aae-11ec-b2ae-7470fde47180, 19, 11233.52299 sec, 213db9f9-2aae-11ec-804f-7470fde47180
21724f2f-2aae-11ec-abf9-7470fde47180, 20, 11759.328619999998 sec, 2166638a-2aae-11ec-b2ae-7470fde47180
218a26d7-2aae-11ec-b1d0-7470fde47180, 21, 12101.69262 sec, 21724f2f-2aae-11ec-abf9-7470fde47180
218a26b5-2aae-11ec-8d98-7470fde47180, 21, 12101.725 sec, 21724f2f-2aae-11ec-abf9-7470fde47180
21b27e1b-2aae-11ec-aff3-7470fde47180, 22, 12847.21447 sec, 218a26d7-2aae-11ec-b1d0-7470fde47180
21e95614-2aae-11ec-953d-7470fde47180, 23, 13974.91123 sec, 21b27e1b-2aae-11ec-aff3-7470fde47180
223ccf2c-2aae-11ec-a900-7470fde47180, 24, 15353.34357 sec, 21e95614-2aae-11ec-953d-7470fde47180
229b9473-2aae-11ec-bbb5-7470fde47180, 25, 16052.3647 sec, 223ccf2c-2aae-11ec-a900-7470fde47180
22c1b8c1-2aae-11ec-8f86-7470fde47180, 26, 16287.67541 sec, 229b9473-2aae-11ec-bbb5-7470fde47180
22dceac1-2aae-11ec-af62-7470fde47180, 27, 16688.4765 sec, 22c1b8c1-2aae-11ec-8f86-7470fde47180
